distance_m,loss_db,throughput_kbps
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,69.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,69.0,12702.0
5.0,69.0,12702.0
5.0,68.0,12702.0
5.0,69.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,69.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,69.0,12702.0
5.0,68.0,12702.0
5.0,69.0,12702.0
5.0,69.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,69.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,65.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,65.0,12702.0
5.0,65.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,65.0,12702.0
5.0,66.0,12702.0
5.0,65.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,65.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,65.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,65.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,65.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,65.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,66.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,66.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,67.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,68.0,12702.0
5.0,67.0,12702.0
5.0,66.0,10283.0
5.0,66.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,66.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,67.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,66.0,10283.0
5.0,66.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,66.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,66.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,66.0,10283.0
5.0,66.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,66.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,67.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,73.0,10283.0
5.0,72.0,10283.0
5.0,73.0,10283.0
5.0,72.0,10283.0
5.0,73.0,10283.0
5.0,72.0,10283.0
5.0,73.0,10283.0
5.0,72.0,10283.0
5.0,73.0,10283.0
5.0,73.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,73.0,10283.0
5.0,73.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,73.0,10283.0
5.0,73.0,10283.0
5.0,72.0,10283.0
5.0,73.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,73.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,73.0,10283.0
5.0,70.0,10283.0
5.0,73.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,72.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,72.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,68.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,67.0,10283.0
5.0,71.0,10283.0
5.0,68.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,67.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,68.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,72.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,71.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,69.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,70.0,10283.0
5.0,71.0,10283.0
5.0,69.0,10283.0
5.0,72.0,12784.0
5.0,70.0,12784.0
5.0,71.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,71.0,12784.0
5.0,71.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,70.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,70.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,67.0,12784.0
5.0,67.0,12784.0
5.0,67.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,67.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,71.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,68.0,12784.0
5.0,71.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,70.0,12784.0
5.0,70.0,12784.0
5.0,70.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,68.0,12784.0
5.0,68.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,69.0,12784.0
5.0,70.0,12784.0
